DEPARTURE_AIRPORT_IATA,ARRIVAL_AIRPORT_IATA,tot_available_inbound_flights,tot_closed_alerts,tot_entries_x,tot_entries_with_alerts,tot_flights_with_alerts,tot_generated_alerts,tot_investigated_entries,tot_investigated_flights,tot_missing_update,tot_negative_outcome,tot_open_alerts,tot_other,tot_relevant_alerts,tot_viewed_not_investigated_flights,DEPARTURE_CITY,DEPARTURE_COUNTRY,DEPARTURE_COUNTRY_CODE,ARRIVAL_CITY,ZONE,n_high_risk,n_medium_risk,alarm_reason_top,tot_entries_y,tot_investigated,tot_alarms,n_records,alarm_intensity,alert_rate,investigation_rate,alert_rate_ALB,pct_nat_ALB,alert_rate_AFG,pct_nat_AFG,alert_rate_doc_N.D.,alert_rate_doc_Visto,alert_rate_doc_Permesso di soggiorno,pct_SEGNALATO,pct_IN ATTESA,pct_RESPINTO,pct_FERMATO,data_coverage,route,if_anomaly,if_score,lof_anomaly,lof_score,dbscan_anomaly,z_max,z_anomaly,anomaly_votes,anomaly_consensus
TBS,LIN,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tbilisi,Georgia,GEO,Milano,2,0.0,0.0,TSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,TBS→LIN,0,-0.19340129485206992,0,0.9974016341007902,0,1.830663330879188,0,0,0
TFU,FCO,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Chengdu,Cina,CHN,Roma,5,0.0,0.0,INTERPOL,2.0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,both,TFU→FCO,0,-0.13598228704060317,0,1.0402466068218748,0,3.22789921434132,1,1,0
TGD,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only,TGD→BLQ,0,-0.20999168971614496,0,0.9981934632717635,0,0.8066728414995614,0,0,0
TGD,FCO,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,Podgorica,Montenegro,MNE,Roma,5,0.0,0.0,INTERPOL,5.0,5.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,both,TGD→FCO,0,-0.14208512476071095,0,1.0129441343836363,0,2.49738871256645,0,0,0
TGD,MXP,0.0,0.0,254.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,Podgorica,Montenegro,MNE,Milano,2,0.0,0.0,INTERPOL,215.0,215.0,90.0,16.0,0.4186046511627907,0.4186046511627907,1.0,0.4479166666666667,0.8125,0.0,0.0625,0.5897435897435898,0.23529411764705882,0.1724137931034483,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.35714285714285715,both,TGD→MXP,0,-0.06733412183167314,0,1.2139005006913453,0,2.427455231655126,0,0,0
TGD,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,Podgorica,Montenegro,MNE,Napoli,6,0.0,0.0,INTERPOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,TGD→NAP,0,-0.17778904661099243,1,2.4297544612504174,0,1.830663330879188,0,1,0
TIA,AOI,2.0,37.0,347.0,42.0,0.0,52.0,123.0,4.0,0.0,0.0,0.0,0.0,39.0,1.0,Tirana,Albania,ALB,Ancona,8,0.0,0.0,INTERPOL,4592.0,4598.0,1085.0,55.0,0.23597216180948238,0.23597216180948238,1.0013066202090593,0.2413793103448276,0.8909090909090909,0.0,0.0,0.16542473919523099,0.15311004784688995,0.37880794701986753,0.1388888888888889,0.19444444444444445,0.3333333333333333,0.1111111111111111,both,TIA→AOI,1,0.00034876359238333876,0,1.2966459842041673,0,8.423757179957178,1,2,1
TIA,BDS,1.0,0.0,139.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tirana,Albania,ALB,Brindisi,9,0.0,0.0,NO REASON PROVIDED,487.0,465.0,60.0,18.0,0.12903225806451613,0.12903225806451613,0.9548254620123203,0.12652068126520682,0.9444444444444444,0.0,0.0,0.0975609756097561,0.11363636363636363,0.047619047619047616,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,both,TIA→BDS,0,-0.08697800390401539,0,1.217809952788693,0,2.4994595759433005,0,0,0
TIA,BGY,11.0,159.0,1453.0,148.0,6.0,261.0,707.0,17.0,1.0,121.0,0.0,1.0,5.0,13.0,Tirana,Albania,ALB,Bergamo,2,1.0,0.0,TSC,24800.0,24403.0,4597.0,283.0,0.1883784780559767,0.1883784780559767,0.983991935483871,0.1860360764605582,0.9081272084805654,0.0,0.0,0.17801488137020918,0.20222999562745955,0.1831908831908832,0.21800947867298578,0.1895734597156398,0.22274881516587677,0.20853080568720378,both,TIA→BGY,1,0.12277650826027653,0,1.6614647840705263,1,8.27658113789362,1,3,1
TIA,BLQ,4.0,61.0,961.0,92.0,14.0,217.0,776.0,10.0,0.0,88.0,0.0,0.0,10.0,3.0,Tirana,Albania,ALB,Bologna,8,1.0,2.0,NO REASON PROVIDED,20006.0,20029.0,4009.0,220.0,0.20015976833591292,0.20015976833591292,1.0011496551034689,0.20169267389579476,0.9363636363636364,1.0,0.004545454545454545,0.1806408766395484,0.2592827673754364,0.2030321655398484,0.21301775147928995,0.1952662721893491,0.24260355029585798,0.15976331360946747,both,TIA→BLQ,1,0.10070295192115408,0,1.5564429743334567,1,7.660944804324601,1,3,1
TIA,BRI,2.0,0.0,169.0,41.0,3.0,81.0,774.0,5.0,0.0,36.0,0.0,0.0,1.0,1.0,Tirana,Albania,ALB,Bari,9,0.0,0.0,NO REASON PROVIDED,5623.0,5633.0,856.0,116.0,0.15196165453577135,0.15196165453577135,1.0017784101013694,0.1566957210776545,0.8793103448275862,0.0,0.008620689655172414,0.15868436237738026,0.10772833723653395,0.21238938053097345,0.2823529411764706,0.16470588235294117,0.15294117647058825,0.18823529411764706,both,TIA→BRI,0,-0.02734156828863421,0,1.1573876366794618,0,3.931032045401053,1,1,0
TIA,CAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,24.0,15.0,2.0,13.0,0.13333333333333333,0.13333333333333333,0.625,0.13333333333333333,0.9230769230769231,0.0,0.0,0.14285714285714285,0.0,0.16666666666666666,0.2,0.1,0.1,0.1,right_only,TIA→CAG,0,-0.1597439796989485,0,1.8924233742862264,0,0.8696219268390618,0,0,0
TIA,CIA,2.0,53.0,533.0,30.0,3.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,Tirana,Albania,ALB,Roma,5,1.0,0.0,NO REASON PROVIDED,6330.0,5936.0,1056.0,77.0,0.1778975741239892,0.1778975741239892,0.9377567140600316,0.18264595607927156,0.922077922077922,0.0,0.012987012987012988,0.13146314631463146,0.1702728127939793,0.22313296903460839,0.22807017543859648,0.2807017543859649,0.14035087719298245,0.17543859649122806,both,TIA→CIA,1,0.0011596683567959287,0,1.1967931593429166,0,4.341238634944471,1,2,1
TIA,CIY,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Tirana,Albania,ALB,Comiso,7,0.0,0.0,MANUALE,778.0,779.0,122.0,10.0,0.15661103979460847,0.15661103979460847,1.0012853470437018,0.15661103979460847,1.0,0.0,0.0,0.11624441132637854,1.1538461538461537,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,both,TIA→CIY,0,-0.01959866279029765,0,1.4424038187495027,0,2.875656617308201,0,0,0
TIA,CTA,5.0,27.0,366.0,46.0,3.0,30.0,340.0,7.0,0.0,14.0,0.0,0.0,1.0,5.0,Tirana,Albania,ALB,Catania,7,0.0,0.0,SDI,4324.0,4330.0,658.0,125.0,0.15196304849884526,0.15196304849884526,1.0013876040703054,0.15377245508982035,0.96,0.0,0.0,0.18126094570928197,0.16496350364963502,0.1396761133603239,0.28735632183908044,0.19540229885057472,0.1839080459770115,0.19540229885057472,both,TIA→CTA,0,-0.04500040581921194,0,1.0811978821501378,0,3.754890486900695,1,1,0
TIA,FCO,6.0,50.0,402.0,55.0,2.0,55.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0,5.0,Tirana,Albania,ALB,Roma,5,0.0,0.0,NO REASON PROVIDED,14455.0,11601.0,1170.0,218.0,0.1008533747090768,0.1008533747090768,0.8025596679349706,0.10422892329982794,0.9403669724770642,1.0,0.009174311926605505,0.08316766070245195,0.0805921052631579,0.11033369214208827,0.2441860465116279,0.23255813953488372,0.18023255813953487,0.19186046511627908,both,TIA→FCO,1,0.026529078738940504,0,1.2124858928589326,0,4.884611032639703,1,2,1
TIA,FLR,0.0,0.0,131.0,0.0,0.0,76.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tirana,Albania,ALB,Firenze,8,0.0,0.0,INTERPOL,369.0,364.0,70.0,10.0,0.19230769230769232,0.19230769230769232,0.986449864498645,0.19230769230769232,0.9,0.0,0.0,0.12087912087912088,0.2138728323699422,0.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.0,both,TIA→FLR,0,-0.0723713697462231,0,1.2286170982981441,0,2.351126803331522,0,0,0
TIA,GOA,0.0,56.0,0.0,72.0,0.0,74.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Tirana,Albania,ALB,Genova,1,0.0,0.0,NSIS,5360.0,5330.0,1297.0,73.0,0.24333958724202626,0.24333958724202626,0.9944029850746269,0.25163934426229506,0.9452054794520548,0.0,0.0,0.275,0.274079874706343,0.2813807531380753,0.21052631578947367,0.15789473684210525,0.12280701754385964,0.17543859649122806,both,TIA→GOA,1,0.007785794004411262,0,1.238003078926933,0,4.2093714114506815,1,2,1
TIA,LIN,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tirana,Albania,ALB,Milano,2,0.0,0.0,MANUALE,13.0,7.0,6.0,7.0,0.8571428571428571,0.8571428571428571,0.5384615384615384,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.5,both,TIA→LIN,0,-0.1218345022617579,0,1.0678109530769482,0,1.9041833822143202,0,0,0
TIA,MXP,9.0,90.0,999.0,107.0,6.0,106.0,645.0,8.0,0.0,29.0,0.0,0.0,4.0,3.0,Tirana,Albania,ALB,Milano,2,0.0,1.0,SDI,18482.0,18147.0,3211.0,210.0,0.17694384746790104,0.17694384746790104,0.9818742560328969,0.17584491336421343,0.9619047619047619,0.0,0.0,0.16703753152351283,0.18577494692144372,0.1726831896551724,0.2830188679245283,0.1949685534591195,0.16981132075471697,0.1509433962264151,both,TIA→MXP,1,0.032958229121858085,0,1.2158372593728468,0,4.81686170033191,1,2,1
TIA,NAP,0.0,21.0,155.0,16.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,Tirana,Albania,ALB,Napoli,6,0.0,0.0,MANUALE,1790.0,1609.0,315.0,35.0,0.19577377252952144,0.19577377252952144,0.8988826815642458,0.19895968790637192,0.9714285714285714,0.0,0.0,0.1638418079096045,0.327319587628866,0.14361702127659576,0.21739130434782608,0.13043478260869565,0.21739130434782608,0.30434782608695654,both,TIA→NAP,0,-0.0444161377847746,0,1.1995779530214699,0,3.262109112250968,1,1,0
TIA,PEG,1.0,0.0,224.0,37.0,0.0,61.0,464.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,Tirana,Albania,ALB,Perugia,5,0.0,0.0,MANUALE,3524.0,3237.0,700.0,29.0,0.2162496138399753,0.2162496138399753,0.9185584562996595,0.2171573282684394,0.9655172413793104,0.0,0.0,0.3249336870026525,0.14322916666666666,0.12976190476190477,0.21739130434782608,0.30434782608695654,0.13043478260869565,0.13043478260869565,both,TIA→PEG,0,-0.022305798655053777,0,1.23524074058859,0,3.92259207130156,1,1,0
TIA,PMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,17.0,12.0,1.0,9.0,0.08333333333333333,0.08333333333333333,0.7058823529411765,0.08333333333333333,1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.5,0.0,0.16666666666666666,right_only,TIA→PMO,0,-0.1629038326170154,0,0.9957518279250186,0,1.246204752428442,0,0,0
TIA,PSA,5.0,60.0,770.0,111.0,8.0,212.0,1002.0,8.0,0.0,194.0,0.0,0.0,3.0,5.0,Tirana,Albania,ALB,Pisa,8,0.0,0.0,NSIS,20812.0,20929.0,3714.0,190.0,0.17745711691910745,0.17745711691910745,1.0056217566788392,0.1707678170308352,0.9315789473684211,0.0,0.005263157894736842,0.16324882932342968,0.1510019757267852,0.14231805929919136,0.208955223880597,0.14925373134328357,0.26119402985074625,0.208955223880597,both,TIA→PSA,1,0.024128258177647077,0,1.186897745216002,0,4.914404642097275,1,2,1
TIA,PSR,1.0,0.0,0.0,0.0,1.0,12.0,139.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,Tirana,Albania,ALB,Pescara,9,2.0,0.0,TSC,2776.0,2775.0,486.0,30.0,0.17513513513513512,0.17513513513513512,0.9996397694524496,0.17505900865460267,0.9,0.0,0.0,0.1343784994400896,0.1458670988654781,0.34844868735083534,0.12,0.28,0.08,0.28,both,TIA→PSR,0,-0.008150565964625489,0,1.4267332120816665,0,7.005895921231695,1,1,0
TIA,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,1.0,0.0,2.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,right_only,TIA→REG,0,-0.17686536782493506,0,1.0286242362061297,0,3.0650540606105423,1,1,0
TIA,RMI,1.0,0.0,0.0,27.0,1.0,47.0,312.0,1.0,0.0,59.0,0.0,0.0,2.0,0.0,Tirana,Albania,ALB,Rimini,8,0.0,0.0,TSC,2913.0,2916.0,395.0,25.0,0.13545953360768176,0.13545953360768176,1.0010298661174046,0.13760117733627666,0.92,0.0,0.0,0.14129244249726178,0.14039408866995073,0.14933837429111532,0.16666666666666666,0.2777777777777778,0.3333333333333333,0.1111111111111111,both,TIA→RMI,0,-0.015002983402287562,0,1.1994930918806803,0,3.492473711745527,1,1,0
TIA,SUF,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tirana,Albania,ALB,Lamezia Terme,6,0.0,0.0,TSC,169.0,165.0,23.0,13.0,0.1393939393939394,0.1393939393939394,0.9763313609467456,0.1393939393939394,1.0,0.0,0.0,0.1111111111111111,0.13513513513513514,0.1956521739130435,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.18181818181818182,both,TIA→SUF,0,-0.11326005858315863,0,1.2884070241671561,0,1.9210559400852478,0,0,0
TIA,TRN,1.0,0.0,729.0,63.0,1.0,98.0,372.0,5.0,0.0,18.0,0.0,1.0,1.0,2.0,Tirana,Albania,ALB,Torino,1,0.0,0.0,NSIS,8401.0,8405.0,1565.0,78.0,0.18619869125520525,0.18619869125520525,1.000476133793596,0.1875539125077018,0.9487179487179487,0.0,0.0,0.17615338526063512,0.14723590585659552,0.2821210061182869,0.23214285714285715,0.25,0.14285714285714285,0.19642857142857142,both,TIA→TRN,1,0.01018667041632959,0,1.2095649474919574,0,4.335218220318431,1,2,1
TIA,TRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Tirana,Albania,ALB,Trieste,4,0.0,0.0,MANUALE,1118.0,1118.0,220.0,19.0,0.1967799642218247,0.1967799642218247,1.0,0.19712918660287082,0.9473684210526315,0.0,0.0,0.11611374407582939,0.15,0.5789473684210527,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.21428571428571427,both,TIA→TRS,0,-0.06921088233929418,0,1.3368187820600737,0,3.022363531663274,1,1,0
TIA,TSF,5.0,58.0,1647.0,160.0,8.0,191.0,367.0,7.0,0.0,32.0,0.0,1.0,6.0,5.0,Tirana,Albania,ALB,Treviso,4,0.0,0.0,INTERPOL,12461.0,12469.0,2121.0,168.0,0.1701018525944342,0.1701018525944342,1.0006420030495145,0.1698049480705902,0.9285714285714286,0.0,0.0,0.14081502026882867,0.19658119658119658,0.21733212341197822,0.21951219512195122,0.2601626016260163,0.21951219512195122,0.13008130081300814,both,TIA→TSF,1,0.038312552243914166,0,1.1443306640849282,0,4.538929457653372,1,2,1
TIA,VCE,1.0,40.0,38.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Tirana,Albania,ALB,Venezia,4,0.0,0.0,NO REASON PROVIDED,953.0,954.0,193.0,20.0,0.20230607966457023,0.20230607966457023,1.0010493179433368,0.20230607966457023,1.0,0.0,0.0,0.20194647201946472,0.2080536912751678,0.19246861924686193,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.3333333333333333,both,TIA→VCE,0,-0.05533314498210545,0,1.317128826192635,0,2.934998520163657,0,0,0
TIA,VRN,3.0,0.0,445.0,82.0,3.0,25.0,1061.0,1.0,0.0,13.0,0.0,0.0,0.0,4.0,Tirana,Albania,ALB,Verona,4,0.0,0.0,NO REASON PROVIDED,10165.0,10080.0,1959.0,88.0,0.1943452380952381,0.1943452380952381,0.9916379734382685,0.19895233106338397,0.9545454545454546,0.0,0.0,0.23119212962962962,0.21558441558441557,0.13779781068898905,0.2361111111111111,0.1388888888888889,0.19444444444444445,0.2361111111111111,both,TIA→VRN,0,-0.019738485805689376,0,1.1909522500959506,0,4.485684540599194,1,1,0
TLV,BGY,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tel Aviv,Israele,ISR,Bergamo,2,0.0,0.0,TSC,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,both,TLV→BGY,0,-0.13143225842335143,0,1.1390016061635542,0,3.0650540606105423,1,1,0
TLV,FCO,3.0,0.0,328.0,5.0,3.0,0.0,161.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Tel Aviv,Israele,ISR,Roma,5,0.0,0.0,INTERPOL,1.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,both,TLV→FCO,0,-0.0688829233579965,0,1.5743057342129152,0,3.4302060575807354,1,1,0
TLV,MXP,1.0,4.0,337.0,7.0,5.0,13.0,578.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,Tel Aviv,Israele,ISR,Milano,2,0.0,0.0,TSC,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,both,TLV→MXP,0,-0.08425135047543658,0,1.105027770994476,0,3.22789921434132,1,1,0
TNG,BGY,1.0,27.0,344.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,Tangier,Marocco,MAR,Bergamo,2,0.0,0.0,NSIS,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,both,TNG→BGY,0,-0.11026864233960154,0,1.5135422217441477,0,2.5771076642544473,0,0,0
TNG,CIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Tangier,Marocco,MAR,Roma,5,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,TNG→CIA,0,-0.17870976006226502,0,1.6352315157573059,0,1.830663330879188,0,0,0
TPA,BDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,right_only,TPA→BDS,0,-0.19062186215143417,0,0.9962706254183222,0,2.5771076642544473,0,0,0
TPA,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,3.0,3.0,1.0,2.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,right_only,TPA→FCO,0,-0.14947350772995133,0,1.1121776594997026,0,2.5771076642544473,0,0,0
TPE,FCO,0.0,0.0,238.0,28.0,0.0,8.0,188.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,Taipei,Taiwan,TWN,Roma,5,0.0,0.0,TSC,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,both,TPE→FCO,0,-0.10337262121179042,0,1.2880342156349847,0,3.22789921434132,1,1,0
TPE,MXP,1.0,11.0,279.0,18.0,3.0,10.0,240.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,Taipei,Taiwan,TWN,Milano,2,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,TPE→MXP,0,-0.029834086112610958,0,2.181386052293361,1,8.27658113789362,1,2,1
TSA,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,right_only,TSA→FCO,0,-0.15768974376337708,0,1.044380583871931,0,3.22789921434132,1,1,0
TUN,BLQ,0.0,0.0,288.0,18.0,2.0,0.0,367.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Tunis,Tunisia,TUN,Bologna,8,0.0,0.0,MANUALE,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,both,TUN→BLQ,0,-0.0760080824527698,0,1.384731945111651,0,3.154159415409377,1,1,0
TUN,CAG,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tunis,Tunisia,TUN,Cagliari,5,0.0,0.0,TSC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,TUN→CAG,0,-0.18431106112917445,0,1.8069215282152609,0,1.830663330879188,0,0,0
TUN,FCO,4.0,4.0,251.0,7.0,6.0,31.0,515.0,4.0,0.0,33.0,0.0,0.0,1.0,5.0,Tunis,Tunisia,TUN,Roma,5,0.0,0.0,NO REASON PROVIDED,12.0,11.0,7.0,10.0,0.6363636363636364,0.6363636363636364,0.9166666666666666,0.7,0.9,0.0,0.0,1.0,0.0,0.0,0.125,0.125,0.25,0.125,both,TUN→FCO,0,-0.05874488568816544,0,1.0407876815036523,0,2.685730640586978,0,0,0
TUN,MXP,3.0,0.0,88.0,117.0,2.0,53.0,123.0,4.0,0.0,0.0,0.0,130.0,1.0,4.0,Tunis,Tunisia,TUN,Milano,2,1.0,0.0,NO REASON PROVIDED,8.0,8.0,3.0,3.0,0.375,0.375,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.2,0.0,0.0,0.0,0.0,both,TUN→MXP,1,0.049691840658598,1,3.2227942854385967,1,20.442006778102918,1,4,1
TUN,NAP,0.0,17.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tunis,Tunisia,TUN,Napoli,6,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,TUN→NAP,0,-0.12671894386007032,1,2.7181253822474822,0,1.830663330879188,0,1,0
TUN,PMO,0.0,0.0,88.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,Tunis,Tunisia,TUN,Palermo,7,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,TUN→PMO,0,-0.08598085245823162,1,5.72406241891428,1,8.27658113789362,1,3,1
TUN,VCE,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tunis,Tunisia,TUN,Venezia,4,0.0,0.0,NSIS,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,TUN→VCE,0,-0.18869251066039017,0,1.7327450032911347,0,1.2351062816417089,0,0,0
VKO,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,right_only,VKO→BLQ,0,-0.1692614821703951,0,1.1327609342481257,0,2.685730640586978,0,0,0
WNZ,FCO,0.0,0.0,249.0,70.0,1.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,Wenzhou,Cina,CHN,Roma,5,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,WNZ→FCO,0,-0.09956296004004983,1,2.955050999026132,0,3.149331529865096,1,2,1
WNZ,MXP,0.0,0.0,0.0,0.0,2.0,0.0,229.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,Wenzhou,Cina,CHN,Milano,2,1.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left_only,WNZ→MXP,0,-0.07285601919509971,1,3.343691192641141,0,4.341238634944471,1,2,1
YEG,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,right_only,YEG→MXP,0,-0.15539737788494384,0,1.042124660472632,0,2.252604304247053,0,0,0
