DEPARTURE_AIRPORT_IATA,ARRIVAL_AIRPORT_IATA,tot_available_inbound_flights,tot_closed_alerts,tot_entries_x,tot_entries_with_alerts,tot_flights_with_alerts,tot_generated_alerts,tot_investigated_entries,tot_investigated_flights,tot_missing_update,tot_negative_outcome,tot_open_alerts,tot_other,tot_relevant_alerts,tot_viewed_not_investigated_flights,DEPARTURE_CITY,DEPARTURE_COUNTRY,DEPARTURE_COUNTRY_CODE,ARRIVAL_CITY,ZONE,n_high_risk,n_medium_risk,alarm_reason_top,tot_entries_y,tot_investigated,tot_alarms,n_records,alarm_intensity,alert_rate,investigation_rate,alert_rate_ALB,pct_nat_ALB,alert_rate_AFG,pct_nat_AFG,alert_rate_Unknown,pct_nat_Unknown,alert_rate_doc_Visto,alert_rate_doc_Permesso di soggiorno,pct_SEGNALATO,pct_IN ATTESA,pct_RESPINTO,pct_FERMATO,route
HAN,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,HAN→MXP
HGH,FCO,2.0,0.0,0.0,62.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Hangzhou,Cina,CHN,Roma,5,0.0,0.0,MANUALE,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HGH→FCO
HKG,MXP,1.0,0.0,249.0,10.0,2.0,0.0,562.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Hong Kong,Hong Kong,HKG,Milano,2,0.0,0.0,MANUALE,2.0,5.0,0.0,2.0,0.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,HKG→MXP
HKT,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,12.0,8.0,4.0,10.0,0.5,0.5,0.6666666666666666,0.42857142857142855,0.9,1.0,0.1,0.0,0.0,0.0,0.0,0.125,0.0,0.375,0.25,HKT→FCO
HKT,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,22.0,22.0,8.0,12.0,0.36363636363636365,0.36363636363636365,1.0,0.42105263157894735,0.9166666666666666,0.0,0.0,0.0,0.08333333333333333,0.4,1.0,0.125,0.0,0.375,0.125,HKT→MXP
HND,FCO,0.0,2.0,293.0,2.0,1.0,0.0,259.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,Tokyo,Giappone,JPN,Roma,5,0.0,0.0,NO REASON PROVIDED,3.0,2.0,0.0,3.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,HND→FCO
HND,FLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,HND→FLR
HRG,FCO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hurghada,Egitto,EGY,Roma,5,0.0,0.0,NSIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HRG→FCO
HRG,MXP,1.0,0.0,216.0,0.0,1.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hurghada,Egitto,EGY,Milano,2,0.0,0.0,TSC,14.0,14.0,5.0,7.0,0.35714285714285715,0.35714285714285715,1.0,0.35714285714285715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,HRG→MXP
HRG,NAP,1.0,0.0,0.0,0.0,1.0,0.0,152.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hurghada,Egitto,EGY,Napoli,6,0.0,0.0,NO REASON PROVIDED,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,HRG→NAP
IAD,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IAD→BLQ
IAD,FCO,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Washington,Stati Uniti,USA,Roma,5,0.0,0.0,NO REASON PROVIDED,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IAD→FCO
IAD,PSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,IAD→PSA
IAH,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,IAH→FCO
IAH,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,IAH→MXP
ICN,FCO,1.0,0.0,874.0,4.0,0.0,3.0,1548.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,Seoul,Corea del Sud,KOR,Roma,5,0.0,0.0,NO REASON PROVIDED,3.0,8.0,0.0,2.0,0.0,0.0,2.6666666666666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ICN→FCO
ICN,MXP,1.0,0.0,0.0,0.0,0.0,0.0,263.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,Seoul,Corea del Sud,KOR,Milano,2,0.0,0.0,MANUALE,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ICN→MXP
IFN,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,IFN→BLQ
IKA,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,33.0,29.0,3.0,10.0,0.10344827586206896,0.10344827586206896,0.8787878787878788,0.0,0.1,0.07407407407407407,0.8,1.0,0.1,0.0,1.0,0.5,0.16666666666666666,0.16666666666666666,0.0,IKA→BGY
IKA,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IKA→BLQ
IKA,BRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IKA→BRI
IKA,FCO,0.0,0.0,0.0,12.0,0.0,4.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tehran,Iran,IRN,Roma,5,0.0,0.0,MANUALE,258.0,263.0,43.0,30.0,0.1634980988593156,0.1634980988593156,1.0193798449612403,0.0,0.0,0.16015625,0.8666666666666667,0.2857142857142857,0.13333333333333333,0.2857142857142857,0.1568627450980392,0.34782608695652173,0.13043478260869565,0.043478260869565216,0.17391304347826086,IKA→FCO
IKA,MXP,1.0,7.0,172.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Tehran,Iran,IRN,Milano,2,0.0,0.0,NSIS,174.0,175.0,44.0,29.0,0.25142857142857145,0.25142857142857145,1.0057471264367817,0.0,0.0,0.2558139534883721,0.9310344827586207,0.0,0.06896551724137931,0.42857142857142855,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,IKA→MXP
IKA,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,IKA→NAP
IKA,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,8.0,11.0,7.0,8.0,0.6363636363636364,0.6363636363636364,1.375,0.0,0.0,0.6363636363636364,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,IKA→VCE
ISB,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ISB→BLQ
ISB,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,9.0,9.0,2.0,5.0,0.2222222222222222,0.2222222222222222,1.0,0.0,0.0,0.125,0.8,1.0,0.2,0.0,0.2,0.2,0.6,0.0,0.0,ISB→FCO
ISB,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,7.0,7.0,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,0.0,0.0,0.8571428571428571,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7142857142857143,0.14285714285714285,ISB→MXP
ISL,LIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Istanbul,Turchia,TUR,Milano,2,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ISL→LIN
IST,BGY,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Istanbul,Turchia,TUR,Bergamo,2,0.0,0.0,SDI,3.0,3.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,IST→BGY
IST,BLQ,6.0,58.0,764.0,43.0,3.0,126.0,316.0,5.0,0.0,22.0,0.0,1.0,3.0,3.0,Istanbul,Turchia,TUR,Bologna,8,0.0,0.0,NO REASON PROVIDED,18.0,17.0,5.0,16.0,0.29411764705882354,0.29411764705882354,0.9444444444444444,0.21428571428571427,0.8125,0.6666666666666666,0.1875,0.0,0.0,0.6666666666666666,0.2,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.21428571428571427,IST→BLQ
IST,BRI,1.0,0.0,133.0,23.0,1.0,18.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,Istanbul,Turchia,TUR,Bari,9,0.0,0.0,NSIS,14.0,14.0,3.0,9.0,0.21428571428571427,0.21428571428571427,1.0,0.16666666666666666,0.7777777777777778,1.0,0.1111111111111111,0.0,0.1111111111111111,0.0,1.0,0.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,IST→BRI
IST,CAG,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Istanbul,Turchia,TUR,Cagliari,5,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IST→CAG
IST,CTA,0.0,0.0,66.0,43.0,2.0,43.0,107.0,1.0,1.0,18.0,0.0,0.0,0.0,3.0,Istanbul,Turchia,TUR,Catania,7,0.0,0.0,INTERPOL,7.0,8.0,8.0,3.0,1.0,1.0,1.1428571428571428,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,IST→CTA
IST,FCO,5.0,16.0,922.0,87.0,7.0,73.0,1407.0,4.0,0.0,58.0,0.0,0.0,0.0,11.0,Istanbul,Turchia,TUR,Roma,5,1.0,0.0,NO REASON PROVIDED,34.0,34.0,13.0,20.0,0.38235294117647056,0.38235294117647056,1.0,0.5454545454545454,0.45,0.6363636363636364,0.45,0.0,0.05,1.0,0.0,0.21428571428571427,0.42857142857142855,0.14285714285714285,0.14285714285714285,IST→FCO
IST,MXP,8.0,40.0,1240.0,44.0,7.0,94.0,704.0,3.0,0.0,6.0,0.0,0.0,4.0,7.0,Istanbul,Turchia,TUR,Milano,2,0.0,1.0,NO REASON PROVIDED,53.0,54.0,30.0,35.0,0.5555555555555556,0.5555555555555556,1.0188679245283019,0.35135135135135137,0.7714285714285715,1.2307692307692308,0.14285714285714285,1.0,0.02857142857142857,0.125,0.2857142857142857,0.2413793103448276,0.3103448275862069,0.1724137931034483,0.10344827586206896,IST→MXP
IST,NAP,3.0,5.0,340.0,25.0,4.0,94.0,681.0,3.0,0.0,17.0,0.0,0.0,0.0,4.0,Istanbul,Turchia,TUR,Napoli,6,0.0,0.0,SDI,3.0,3.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,IST→NAP
IST,PMO,1.0,7.0,261.0,0.0,2.0,18.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Istanbul,Turchia,TUR,Palermo,7,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IST→PMO
IST,PSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Istanbul,Turchia,TUR,Pisa,8,0.0,0.0,SDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IST→PSA
IST,TRN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,IST→TRN
IST,VCE,4.0,39.0,1141.0,123.0,3.0,74.0,1069.0,4.0,0.0,29.0,0.0,0.0,2.0,6.0,Istanbul,Turchia,TUR,Venezia,4,0.0,1.0,NO REASON PROVIDED,23.0,23.0,18.0,17.0,0.782608695652174,0.782608695652174,1.0,0.7777777777777778,0.7058823529411765,1.0,0.23529411764705882,0.0,0.058823529411764705,5.0,0.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,IST→VCE
JAX,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,6.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,JAX→FCO
JAX,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,JAX→MXP
JED,FCO,3.0,0.0,207.0,31.0,5.0,11.0,199.0,1.0,0.0,6.0,2.0,0.0,0.0,4.0,Jeddah,Arabia Saudita,SAU,Roma,5,0.0,0.0,MANUALE,256.0,43.0,9.0,32.0,0.20930232558139536,0.20930232558139536,0.16796875,0.2222222222222222,0.8125,0.5,0.09375,0.0,0.09375,0.0,0.0,0.1111111111111111,0.2962962962962963,0.1111111111111111,0.3333333333333333,JED→FCO
JED,MXP,2.0,0.0,348.0,100.0,2.0,80.0,114.0,2.0,0.0,43.0,0.0,1.0,5.0,5.0,Jeddah,Arabia Saudita,SAU,Milano,2,1.0,0.0,TSC,124.0,124.0,16.0,31.0,0.12903225806451613,0.12903225806451613,1.0,0.15294117647058825,0.7419354838709677,0.03571428571428571,0.22580645161290322,0.18181818181818182,0.03225806451612903,0.058823529411764705,0.10714285714285714,0.14285714285714285,0.19047619047619047,0.23809523809523808,0.2857142857142857,JED→MXP
JED,VCE,1.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeddah,Arabia Saudita,SAU,Venezia,4,0.0,0.0,INTERPOL,8.0,8.0,3.0,5.0,0.375,0.375,1.0,0.16666666666666666,0.6,1.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.4,JED→VCE
JFK,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,6.0,5.0,0.0,4.0,0.0,0.0,0.8333333333333334,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,JFK→BLQ
JFK,BRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,JFK→BRI
JFK,FCO,2.0,24.0,1090.0,19.0,6.0,32.0,1065.0,5.0,0.0,2.0,0.0,0.0,1.0,9.0,New York,Stati Uniti,USA,Roma,5,0.0,0.0,NSIS,40.0,30.0,7.0,27.0,0.23333333333333334,0.23333333333333334,0.75,0.2222222222222222,0.8888888888888888,0.0,0.0,0.5,0.07407407407407407,0.0,1.2,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.058823529411764705,JFK→FCO
JFK,FLR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,2.0,2.0,6.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,0.0,0.0,0.5,JFK→FLR
JFK,LIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,14.0,10.0,7.0,10.0,0.7,0.7,0.7142857142857143,0.7,1.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.3333333333333333,0.0,0.1111111111111111,0.4444444444444444,JFK→LIN
JFK,MXP,7.0,18.0,1125.0,37.0,2.0,42.0,1423.0,5.0,0.0,29.0,0.0,0.0,0.0,3.0,New York,Stati Uniti,USA,Milano,2,1.0,0.0,NO REASON PROVIDED,98.0,100.0,21.0,63.0,0.21,0.21,1.0204081632653061,0.22340425531914893,0.9206349206349206,0.0,0.0,0.0,0.07936507936507936,0.0,0.6666666666666666,0.26666666666666666,0.2,0.17777777777777778,0.2222222222222222,JFK→MXP
JFK,PMO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JFK→PMO
JFK,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,JFK→VCE
KBL,BGY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,77.0,77.0,26.0,34.0,0.33766233766233766,0.33766233766233766,1.0,0.0,0.0,0.33783783783783783,0.9117647058823529,0.3333333333333333,0.08823529411764706,0.5384615384615384,0.0,0.2,0.2,0.3,0.06666666666666667,KBL→BGY
KBL,BLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KBL→BLQ
KBL,CTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,4.0,4.0,1.0,4.0,0.25,0.25,1.0,0.0,0.0,0.0,0.75,1.0,0.25,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,KBL→CTA
KBL,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,10.0,12.0,3.0,9.0,0.25,0.25,1.2,0.0,0.0,0.2727272727272727,0.8888888888888888,0.0,0.1111111111111111,0.3333333333333333,0.0,0.375,0.0,0.0,0.125,KBL→FCO
KBL,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,6.0,6.0,2.0,4.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,KBL→MXP
KBL,NAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,21.0,21.0,15.0,11.0,0.7142857142857143,0.7142857142857143,1.0,0.0,0.0,0.7142857142857143,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,KBL→NAP
KBL,PSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,5.0,8.0,2.0,4.0,0.25,0.25,1.6,0.0,0.0,0.14285714285714285,0.75,1.0,0.25,0.0,0.0,0.5,0.0,0.0,0.5,KBL→PSA
KBL,VCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,KBL→VCE
KCH,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KCH→FCO
KIV,BGY,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chisinau,Moldavia,MDA,Bergamo,2,0.0,0.0,MANUALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KIV→BGY
KIV,BLQ,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Chisinau,Moldavia,MDA,Bologna,8,0.0,0.0,INTERPOL,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,KIV→BLQ
KIV,FCO,0.0,0.0,172.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Chisinau,Moldavia,MDA,Roma,5,0.0,1.0,NO REASON PROVIDED,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,KIV→FCO
KIV,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Chisinau,Moldavia,MDA,Milano,2,0.0,0.0,INTERPOL,2.0,2.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,KIV→MXP
KIV,PMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Chisinau,Moldavia,MDA,Parma,8,0.0,0.0,NO REASON PROVIDED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KIV→PMF
KIV,VCE,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chisinau,Moldavia,MDA,Venezia,4,0.0,0.0,SDI,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,KIV→VCE
KIV,VRN,0.0,0.0,181.0,19.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chisinau,Moldavia,MDA,Verona,4,0.0,0.0,NSIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KIV→VRN
KUL,FCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KUL→FCO
KUL,MXP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0.0,0.0,,7.0,7.0,0.0,3.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,KUL→MXP
